_index,tx_merchant,tx_amount,tx_date,verdict,ocr_merchant,ocr_amount,ocr_date,reasoning,amount_match,merchant_match,confidence,receipt_url
332,GIVERGY: CHARITY EVENT,1043.66,2024-11-13,VERIFIED,Nashville Bourbon Auction,1043.66,2024-11-12,"Merchant name is similar to bank transaction description, amount matches exactly, and date is within 1 day.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/givergy_charity_event_2024-11-13_1043_66_3.jpg
333,METROPOLIS PARKING,15.99,2024-11-13,VERIFIED,metropolis,15.99,2024-11-14,"Amount and merchant are a close match. The receipt date is off by 1 day, but the date in the bank data could represent the processing date, not the transaction date.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-13_15_99_3.jpg
334,SOURCEGRAPH INC,9.0,2024-11-13,VERIFIED,"Sourcegraph, Inc.",9.0,2024-11-13,The merchant name and amount on the receipt match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2024-11-13_9_0.jpg
335,SQ *THE PERCH,42.01,2024-11-13,VERIFIED,The Perch,42.01,2024-11-13,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_the_perch_2024-11-13_42_01.jpg
330,SH NASHVILLE - OTHER,176.99,2024-11-12,VERIFIED,Soho House Nashville,176.99,2024-11-12,Merchant names are similar (SH NASHVILLE and Soho House Nashville) and amounts match exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-12_176_99.jpg
331,SH NASHVILLE F&AMP;B,361.72,2024-11-12,VERIFIED,Soho House Nashville,361.72,2024-11-12,Merchant names are similar and amounts match exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2024-11-12_361_72.jpg
329,IM-ADA.AI,50.0,2024-11-09,VERIFIED,Ada Al,50.0,2024-11-07,"The merchant names are similar, and the amount matches exactly. Date is within 2 days.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-09_50_0.jpg
324,CALENDARBRIDGE,10.0,2024-11-08,VERIFIED,CalendarBridge,10.0,2024-11-08,The amounts match and the merchant names are an exact match.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-11-08_10_0.jpg
325,DD *DOORDASH LASPALMAS,25.57,2024-11-08,VERIFIED,DOORDASH,25.28,,"The transaction and the receipt merchant match, and the amounts are within the acceptable threshold.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_laspalmas_2024-11-08_25_57.png
326,METROPOLIS PARKING,10.99,2024-11-08,VERIFIED,metropolis,10.99,2024-11-08,The merchant and total amount are a match to the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-08_10_99_3.jpg
327,SH NASHVILLE - OTHER,45.24,2024-11-08,VERIFIED,Soho House Nashville,45.24,2024-11-08,The amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-08_45_24.PNG
328,SPOTIFY USA,13.13,2024-11-08,VERIFIED,Spotify USA Inc.,13.13,2024-11-08,The amount and merchant name on the receipt match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-11-08_13_13_3.jpg
320,IM-ADA.AI,50.0,2024-11-07,VERIFIED,Ada Al,50.0,2024-11-07,Merchant names and amounts match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imadaai_2024-11-07_50_00.jpg
321,METROPOLIS PARKING,26.25,2024-11-07,VERIFIED,metropolis,26.25,2024-11-07,"Amount and merchant name are similar enough to match, dates also match",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-07_26_25_3.jpg
322,SQ *CANNERY HALL,20.64,2024-11-07,VERIFIED,Cannery Hall,20.64,2024-11-07,Amount and merchant are a strong match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_cannery_hall_2024-11-07_20_64_3.jpg
323,SQ *DISTRICT COFFEE,12.46,2024-11-07,VERIFIED,District Coffee,12.46,2024-11-07,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sq_district_coffee_2024-11-07_12_46_3.jpg
318,PMC - PAID PARKING,23.21,2024-11-06,VERIFIED,PMC,23.21,2024-11-06,The amount and merchant on the receipt match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-11-06_23_21_3.jpg
319,SH NASHVILLE F&AMP;B,102.26,2024-11-06,VERIFIED,Soho House Nashville,102.26,2024-11-06,"The merchant name and amount match the bank transaction, and the date is also correct.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fb_2024-11-06_102_26.jpg
316,CORNER PUB,39.87,2024-11-04,VERIFIED,Corner Pub Green Hills,39.87,2024-11-04,The merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-11-04_39_87.jpg
315,IM-ADA.AI,25.0,2024-11-03,VERIFIED,Ada Al,25.0,2024-11-02,Merchant names are recognizably similar and amounts match exactly.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-03_25_0.jpg
310,EXPENSIFY INC.,19.76,2024-11-01,VERIFIED,Expensify,19.76,2024-11-01,The merchant name and amount matches the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-11-01_19_76_3.jpg
311,IM-ADA.AI,25.0,2024-11-01,VERIFIED,Ada Al,25.0,2024-11-03,Merchant name is similar (IM-ADA.AI and Ada Al) and amounts match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-11-01_25_0.jpg
312,METROPOLIS PARKING,21.0,2024-11-01,VERIFIED,metropolis,21.0,2024-11-01,"The receipt is for Metropolis, dated November 1, 2024, and the total amount of $21.00 matches the bank transaction.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-11-01_21_0.jpg
313,NOTION LABS INC.,52.68,2024-11-01,VERIFIED,"Notion Labs, Inc.",52.68,2024-11-01,"The receipt shows Notion Labs, Inc. for $52.68, matching the bank transaction. Date also matches.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/notion_labs_inc_2024-11-01_52_68.jpg
314,SH NASHVILLE - OTHER,23.27,2024-11-01,MISMATCH,Soho House Nashville,23.27,2024-07-25,"The amount matches but the date is incorrect, and the bank transaction is dated 2024-11-01 while the receipt is dated 2024-07-25. Thus, it cannot be verified.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-11-01_23_27.jpg
309,DD *DOORDASH KALAMATAS,67.97,2024-10-31,VERIFIED,Kalamata's,67.97,2024-10-30,"The amount and merchant name match within the allowed tolerance. Dates are one day apart which is acceptable as the bank transaction is probably capturing when the charge was finalized, not when the order was placed.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_kalamatas_2024-10-31_67_97.jpg
306,12 SOUTH TAPROOM &AMP; GRILL,159.74,2024-10-30,VERIFIED,12 South Taproom,159.74,2024-10-29,Merchant name and amount match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/12_south_taproom_amp_grill_2024-10-30_159_74_3.jpg
307,DD *DOORDASH TACOBAMBA,49.24,2024-10-30,VERIFIED,Taco Bamba,49.24,2024-10-29,"Amount and merchant name match the bank transaction. Date is one day off, but likely delivery date, not transaction date.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_tacobamba_2024-10-30_49_24_3.jpg
308,MIDJOURNEY INC.,32.93,2024-10-30,VERIFIED,Midjourney Inc,32.93,2024-10-29,The amounts match and the merchant names are the same.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-10-30_32_93.jpg
305,JJK FOUNDATION,60.0,2024-10-28,MISMATCH,Ada Al,50.0,2024-10-25,Amount differs by more than $5 and the merchant name is different.,False,False,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/jjk_foundation_2024-10-28_60_0.jpg
301,IMDBPRO,19.99,2024-10-26,VERIFIED,"IMDb.com, Inc.",19.99,2024-10-26,The receipt amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imdbpro_2024-10-26_19_99.jpg
302,LE MERIDIEN ST. LOUIS,427.56,2024-10-26,VERIFIED,Le Meridien St. Louis Clayton,427.56,2024-10-26,"The receipt amount and bank transaction amount match, and the merchant names are very similar.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/le_meridien_st_louis_2024-10-26_427_56_3.jpg
303,UBER *TRIP,49.71,2024-10-26,VERIFIED,Uber,49.71,2024-10-25,Amount and merchant match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-10-26_49_71_3.jpg
299,BONHOMME PLACE GARAGE,27.0,2024-10-25,MISMATCH,App Store,1.09,2025-03-10,"The merchant and amount on the receipt do not match the bank transaction. The receipt shows App Store for $1.09, while the bank transaction is for BONHOMME PLACE GARAGE for $27.00.",False,False,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/bonhomme_place_garage_2024-10-25_27_0.png
300,IM-ADA.AI,50.0,2024-10-25,VERIFIED,Ada Al,50.0,2024-10-25,Amount and merchant match bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-25_50_0.jpg
298,CLAUDE.AI SUBSCRIPTION,21.95,2024-10-24,VERIFIED,Anthropic,21.95,2024-10-23,The merchant name and amount match closely.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-10-24_21_95.jpg
827,Belcourt Luke II,6.73,2024-10-23,VERIFIED,Belcourt Luke II,6.73,2024-10-23,Amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/belcourt_luke_ii_2024-10-23_6_73.jpg
295,201 BELCOURT LOT,6.73,2024-10-23,VERIFIED,Belcourt Luke II,6.73,2024-10-23,The merchant name is similar to the bank transaction and the amount matches.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/201_belcourt_lot_2024-10-23_6_73.jpg
297,TST*FIDO BONGO JAVA,34.75,2024-10-23,VERIFIED,Fido,34.75,2024-10-23,Merchant name is similar and amount is an exact match.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstfido_bongo_java_2024-10-23_34_75_3.jpg
294,RUNWAY STANDARD PLAN,144.0,2024-10-22,VERIFIED,"Runway Al, Inc.",144.0,2024-10-22,Amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/runway_standard_plan_2024-10-22_144_0.jpg
806,IM-ADA.AI,50.0,2024-10-21,VERIFIED,Ada AI,50.0,2024-10-25,The receipt and bank transaction have matching amounts and similar merchant names (IM-ADA.AI and Ada AI),True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-21_50_0.jpg
819,IM-ADA.AI,50.0,2024-10-21,VERIFIED,Ada AI,50.0,2024-10-25,Amounts match and merchant names are similar (IM-ADA.AI vs Ada AI),True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-21_50_0_2.jpg
292,CHARTMETRIC,160.0,2024-10-18,VERIFIED,"Chartmetric, Inc.",160.0,2024-10-18,Merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chartmetric_2024-10-18_160_0.jpg
805,IM-ADA.AI,25.0,2024-10-18,MISMATCH,Ada Al,25.0,2024-11-03,"The transaction is from 2024-10-18 and the receipt date is 2024-11-03.  While merchant and amount match, the dates do not. The merchant names are similar enough to consider them a match.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-18_25_0.jpg
813,IM-ADA.AI,25.0,2024-10-18,MISMATCH,Ada Al,25.0,2024-11-03,"The amount matches but the dates and descriptions do not.  The OCR date is November 3, 2024, but the bank transaction is October 18, 2024.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-18_25_0_2.jpg
284,ACADEMY OF COUNTRY MUS,1450.0,2024-10-16,VERIFIED,Academy of Country Music,1450.0,2024-10-16,The receipt merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/academy_of_country_mus_2024-10-16_1450_0.jpg
286,CORNER PUB,133.44,2024-10-16,VERIFIED,Corner Pub Green Hills,133.44,2024-10-16,The amount and merchant are within acceptable limits.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-10-16_133_44.jpg
287,PMC - PAID PARKING,19.94,2024-10-16,VERIFIED,PMC,19.94,,The merchant name and amount are matching the bank transaction. The date is not present on the receipt.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_19_94.png
289,SH NASHVILLE - OTHER,37.48,2024-10-16,VERIFIED,Soho House Nashville,37.48,2024-10-16,Merchant names are similar and amounts match exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-16_37_48.jpg
290,SH NASHVILLE - OTHER,29.73,2024-10-16,VERIFIED,Soho House Nashville,29.73,2024-10-16,Amount and merchant match.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-16_29_73.jpg
291,SH NASHVILLE F&AMP;B,84.35,2024-10-16,VERIFIED,Soho House Nashville,84.35,2024-10-16,The amount and merchant name are very similar to the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2024-10-16_84_35.jpg
804,PMC - PAID PARKING,26.22,2024-10-16,VERIFIED,PMC,26.22,,"The transaction amount matches the payment amount on the receipt, and the merchant names are the same (PMC).",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_26_22.png
818,PMC - PAID PARKING,26.22,2024-10-16,VERIFIED,PMC,26.22,,Merchant name and amount matches with the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-16_26_22_2.png
283,CHAR GREEN HILLS,422.72,2024-10-15,MISMATCH,Char-Nashville,352.72,2024-10-15,The receipt amount of $352.72 differs from the bank transaction amount of $422.72 by more than $5.,False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/char_green_hills_2024-10-15_422_72_3.jpg
282,CLOUDFLARE,5.0,2024-10-14,VERIFIED,CLOUDFLARE,5.0,,The receipt amount and merchant match the bank transaction details.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gmail/cloudflare_20241014_5_00_282.jpg
281,SOURCEGRAPH INC,9.0,2024-10-13,VERIFIED,"Sourcegraph, Inc.",9.0,2024-10-13,The amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sourcegraph_inc_2024-10-13_9_0.jpg
276,DD *DOORDASH LASPALMAS,24.22,2024-10-11,VERIFIED,Las Palmas Mexican Restaurant,24.22,2024-10-10,The merchant name matches and the amount matches exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_laspalmas_2024-10-11_24_22.jpg
277,SH NASHVILLE - OTHER,23.27,2024-10-11,VERIFIED,Soho House Nashville,23.27,2024-10-11,Merchant name is similar and amount matches exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_23_27.PNG
278,SH NASHVILLE - OTHER,27.14,2024-10-11,MISMATCH,Soho House Nashville,38.78,2024-11-25,Amount is off by more than $5 and date does not match.,False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_27_14.jpg
279,SH NASHVILLE - OTHER,62.04,2024-10-11,MISMATCH,Soho House Nashville,62.93,2023-09-22,"The date and amount on the receipt do not match the bank transaction data. The bank transaction is dated 2024-10-11 and is for $62.04, while the receipt is dated 2023-09-22 and is for $62.93.",False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-11_62_04.jpg
274,12 SOUTH TAPROOM &AMP; GRILL,123.79,2024-10-10,VERIFIED,12 South Taproom,123.79,2024-10-09,The merchant name and the amount match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/12_south_taproom_amp_grill_2024-10-10_123_79_3.jpg
273,PMC - PAID PARKING,30.05,2024-10-09,VERIFIED,PMC,30.05,,Merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-09_30_05.png
269,CORNER PUB,83.92,2024-10-08,VERIFIED,Corner Pub Green Hills,83.92,2024-10-08,Merchant name and amount match the transaction details.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/corner_pub_2024-10-08_83_92.heic
268,CALENDARBRIDGE,10.0,2024-10-08,VERIFIED,CalendarBridge,10.0,2024-10-08,Merchant names and amounts match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-10-08_10_0.jpg
271,METROPOLIS PARKING,26.25,2024-10-08,VERIFIED,metropolis,26.25,2024-10-07,"Amount matches exactly and merchant name is a clear match, within the $2 and similar name threshold.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-10-08_26_25_3.jpg
272,SPOTIFY USA,13.13,2024-10-08,VERIFIED,Spotify USA Inc.,13.13,2024-11-08,The amount and merchant name on the receipt closely match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-10-08_13_13_3.jpg
266,SH NASHVILLE - OTHER,52.99,2024-10-07,VERIFIED,Soho House Nashville,52.99,2024-11-24,The receipt merchant and amount match the bank transaction. The dates are different as the bank date is assumed to be the transaction date.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-07_52_99.jpg
267,SH NASHVILLE - OTHER,29.73,2024-10-07,VERIFIED,Soho House Nashville,29.73,2024-10-07,The amount matches exactly and the merchant name is very similar to the bank description.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-07_29_73.jpg
261,APPLE.COM/BILL,23.14,2024-10-04,VERIFIED,Apple,23.14,2024-10-03,The amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-10-04_23_14_3.jpg
262,IM-ADA.AI,25.0,2024-10-04,VERIFIED,Ada Al,25.0,2024-11-03,"The amount and merchant match. The dates are slightly off, but November 3 and October 4 might be processing differences.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-04_25_0.jpg
263,METROPOLIS PARKING,21.0,2024-10-04,VERIFIED,metropolis,21.0,2024-10-04,Amount and merchant match bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-10-04_21_0.jpg
264,SH NASHVILLE - OTHER,23.27,2024-10-04,VERIFIED,Soho House Nashville,23.27,2024-11-01,Amount and Merchant match. Date is different but within acceptable range.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-10-04_23_27.jpg
258,TST* SMOKIN THIGHS LLC,106.85,2024-10-03,VERIFIED,Smokin Thighs,106.85,2024-10-02,Merchant name and amount are very similar.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_smokin_thighs_llc_2024-10-03_106_85.jpg
259,TST*HEARTS CAFE,27.4,2024-10-03,VERIFIED,Hearts Cafe,27.4,2024-10-03,Merchant name and amount match the bank transaction. Total amount and tip added to the subtotal on the receipt match the bank transaction,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tsthearts_cafe_2024-10-03_27_4.jpg
256,PMC - PAID PARKING,20.76,2024-10-03,VERIFIED,PMC,20.76,,"The amount and merchant name are similar, indicating a verified transaction.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-10-03_20_76.png
255,IM-ADA.AI,10.0,2024-10-02,MISMATCH,Ada Al,50.0,2024-11-07,"The amount on the receipt ($50.00) differs significantly from the bank transaction ($10.00), by more than $5.00, even though the merchant names are similar.",False,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-10-02_10_0.jpg
252,EXPENSIFY INC.,19.76,2024-10-01,VERIFIED,Expensify,19.76,2024-10-01,The amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-10-01_19_76_3.jpg
253,TST* THE GREENHOUSE BAR,61.0,2024-10-01,VERIFIED,the Green House,61.0,2024-09-30,"Merchant names are similar, and the amount matches exactly.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_the_greenhouse_bar_2024-10-01_61_0.jpg
254,TST*BONGO JAVA BELMONT,10.49,2024-10-01,VERIFIED,Bongo Java,10.49,2024-10-01,The amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstbongo_java_belmont_2024-10-01_10_49_3.jpg
852,Soho House Membership,2640.0,2024-10-01,VERIFIED,SOHO HOUSE & CO,2640.0,2023-10-01,Merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/soho_membership_oct2024_2640.pdf
250,IM-ADA.AI,50.0,2024-09-30,MISMATCH,Ada Al,50.0,2024-10-25,"Receipt date (2024-10-25) does not match the bank transaction date (2024-09-30).  While the amounts match and the merchant name is similar, the date mismatch is significant.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-09-30_50_0.jpg
251,MIDJOURNEY INC.,32.93,2024-09-30,VERIFIED,Midjourney Inc,32.93,2024-09-29,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-09-30_32_93.jpg
249,APPLE.COM/BILL,40.33,2024-09-28,VERIFIED,Apple,40.33,2024-09-27,"The merchant is Apple, the amount is $40.33, and the date is within a day of the bank transaction.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gmail/apple_com_bill_20240928_40_33_249.jpg
803,IM-ADA.AI,25.0,2024-09-28,VERIFIED,Ada Al,25.0,2024-11-03,"The transaction matches the receipt data in terms of amount and merchant name, even if the receipt date does not match the transaction date.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-09-28_25_0.jpg
811,IM-ADA.AI,25.0,2024-09-28,MISMATCH,Ada Al,25.0,2024-11-03,"Receipt date (2024-11-03) does not match bank transaction date (2024-09-28). Amount matches and merchant names are similar, but the date discrepancy leads to a MISMATCH.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-09-28_25_0_2.jpg
812,IM-ADA.AI,25.0,2024-09-28,MISMATCH,Ada Al,25.0,2024-11-03,The amount matches but the date and merchant do not align. The transaction date is 2024-09-28 while the receipt shows 2024-11-03.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/im_adaai_2024-09-28_25_0_3.jpg
247,PARK HAPPY LLC,8.85,2024-09-26,VERIFIED,PARK HAPPY,8.85,2024-09-26,The merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/park_happy_llc_2024-09-26_8_85.jpg
246,IMDBPRO,19.99,2024-09-26,VERIFIED,"IMDb.com, Inc.",19.99,2024-09-26,The amount and merchant name are a strong match to the bank transaction.,True,True,0.99,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imdbpro_2024-09-26_19_99.jpg
248,SH NASHVILLE - OTHER,14.22,2024-09-26,VERIFIED,Soho House Nashville,14.22,2024-09-26,The merchant and amount on the receipt match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-26_14_22.jpg
243,PMC - PAID PARKING,26.22,2024-09-25,VERIFIED,PMC,26.22,,The amount and merchant name matches with the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-09-25_26_22.png
242,LAZGO NASHVILLE M32180,5.18,2024-09-25,VERIFIED,LAZgo,5.18,2024-09-25,Amount and merchant name are a match to the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/lazgo_nashville_m32180_2024-09-25_5_18.jpg
244,SH NASHVILLE - OTHER,224.64,2024-09-25,VERIFIED,Soho House Nashville,224.64,2024-09-25,The receipt shows Soho House Nashville and the amount matches the bank transaction exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-09-25_224_64.jpg
245,THE GATEWAY TO NASHVILLE,20.0,2024-09-25,MISMATCH,Cursor,20.0,,Merchant names are not similar. THE GATEWAY TO NASHVILLE vs Cursor.,True,False,0.7,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/the_gateway_to_nashville_2024-09-25_20_0.jpg
239,CLAUDE.AI SUBSCRIPTION,21.95,2024-09-24,VERIFIED,Anthropic,21.95,2024-09-23,"The amount and merchant name match the bank transaction, and the date is within one day.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-09-24_21_95.jpg
