Date,Description,Amount,Category,Receipt URL,Validation Status,Notes
2024-11-13,METROPOLIS PARKING,$15.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1076_metropolis_2024-11-14_15_99.jpg,verified,Parking - Downtown meeting
2024-11-13,SOURCEGRAPH INC,$9.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1077_sourcegraph_inc_2024-11-13_9_00.jpg,verified,Sourcegraph - Code search and intelligence (Monthly)
2024-11-13,SQ *THE PERCH,$42.01,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1078_the_perch_2024-11-13_42_00.jpg,verified,The Perch - Meeting with Chris King
2024-11-12,SH NASHVILLE - OTHER,$176.99,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1073_soho_house_nashville_2024-11-12_176_99.jpg,verified,"Soho House Nashville - Meeting with Tim Staples (Shareability), Tyler Stevens (Kinwoven)"
2024-11-12,SH NASHVILLE F&B,$361.72,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1074_soho_house_nashville_2024-11-12_361_72.jpg,verified,"Soho House Nashville - Meeting with Bill Stapleton, Scott Siman (Em.co)"
2024-11-09,IM-ADA.AI,$50.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1072_ada_ai_2024-11-07_50_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-11-08,CALENDARBRIDGE,$10.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1067_calendarbridge_2024-11-08_10_00.jpg,verified,CalendarBridge - Calendar sync across accounts (Monthly)
2024-11-08,DD *DOORDASH LASPALMAS,$25.57,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1068_tacos_por_favor_2024-11-08_25_28.png,verified,"Las Palmas - Down Home house meeting with Rachel, Kevin Sabbe"
2024-11-08,METROPOLIS PARKING,$10.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1069_metropolis_2024-11-08_10_99.jpg,verified,Parking - Downtown meeting
2024-11-08,SH NASHVILLE - OTHER,$45.24,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1070_sh_nashville_other_2024-11-08_45_24.png,verified,Soho House Nashville - Dinner with Ben Kline (Red Light Management)
2024-11-08,SPOTIFY USA,$13.13,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1071_spotify_usa_inc_2024-11-08_13_13.jpg,verified,Spotify Premium - Music research and industry tracking (Monthly)
2024-11-07,IM-ADA.AI,$50.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1063_ada_ai_2024-11-07_50_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-11-07,METROPOLIS PARKING,$26.25,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1064_metropolis_2024-11-06_26_25.jpg,verified,Parking - Meeting with Ben Kline (Red Light Management)
2024-11-07,SQ *CANNERY HALL,$20.64,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1065_cannery_hall_2024-11-07_20_64.jpg,verified,Cannery Hall - Industry event meal
2024-11-07,SQ *DISTRICT COFFEE,$12.46,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1066_district_coffee_2024-11-07_12_46.jpg,verified,District Coffee - Coffee with Scott Siman (Em.co)
2024-11-06,PMC - PAID PARKING,$23.21,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1061_pmc_2024-11-06_23_21.jpg,verified,Parking - Downtown meeting
2024-11-06,SH NASHVILLE F&B,$102.26,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1062_soho_house_nashville_2024-11-06_102_26.jpg,verified,Soho House Nashville - Meeting with Bill Stapleton
2024-11-04,CORNER PUB,$39.87,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1059_corner_pub_green_hills_2024-11-04_39_86.jpg,verified,Corner Pub - Lunch with Scott Siman (Em.co)
2024-11-03,IM-ADA.AI,$25.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1058_ada_ai_2024-11-02_25_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-11-01,EXPENSIFY INC.,$19.76,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1053_expensify_2024-11-01_19_76.jpg,verified,Expensify - Expense tracking and reporting (Monthly)
2024-11-01,IM-ADA.AI,$25.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1054_ada_ai_2024-11-03_25_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-11-01,METROPOLIS PARKING,$21.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1055_metropolis_2024-11-01_21_00.jpg,verified,Parking - CMS Nashville
2024-11-01,NOTION LABS INC.,$52.68,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1056_notion_labs_inc_2024-11-01_52_67.jpg,verified,Notion - Wiki and documentation platform (Monthly)
2024-11-01,SH NASHVILLE - OTHER,$23.27,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1057_soho_house_nashville_2019-07-25_23_26.jpg,verified,Soho House Nashville - CMS Nashville meeting with Devin Ford (CMA)
2024-10-31,DD *DOORDASH KALAMATAS,$67.97,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1052_kalamata_s_2024-10-30_67_96.jpg,verified,"Kalamatas - Team lunch with Rachel, Kevin Sabbe"
2024-10-31,APPLE.COM/BILL,$23.14,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4325_apple_apple_music_family_2024-10-31_23_14.png,verified,Apple - Apple One Monthly
2024-10-30,12 SOUTH TAPROOM & GRILL,$159.74,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1049_12_south_taproom_2024-10-29_159_74.jpg,verified,"12 South Taproom - Team dinner with Rachel, Kevin Sabbe"
2024-10-30,DD *DOORDASH TACOBAMBA,$49.24,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1050_taco_bamba_2024-10-29_49_24.jpg,verified,"Taco Bamba - Team lunch with Rachel, Kevin Sabbe"
2024-10-30,MIDJOURNEY INC.,$32.93,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1051_midjourney_inc_2024-10-29_32_92.jpg,verified,"Midjourney - Marketing, creative, pitch decks (Monthly)"
2024-10-28,JJK FOUNDATION,$60.00,Gifts & Donations,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1048_jjk_foundation_2024-10-28_60_00.png,verified,JJK Foundation - 3x$20 Dream Box Raffle tickets
2024-10-26,IMDBPRO,$19.99,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1044_imdb_com_inc_2024-10-26_19_98.jpg,verified,IMDb Pro - Film/TV industry database (Monthly)
2024-10-26,LE MERIDIEN ST. LOUIS,$427.56,DH: Travel Costs - Hotel,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1045_le_meridien_st_louis_clayton_2024-10-25_427_56.jpg,verified,Le Meridien St. Louis - Business travel lodging
2024-10-26,UBER *TRIP,$49.71,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1046_uber_2024-10-25_49_71.jpg,verified,Uber around St. Louis - Jackie Joyner Kersee Event
2024-10-25,BONHOMME PLACE GARAGE,$27.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/144_bonhomme_place_garage_2024-10-25_27_00.png,verified,Parking - St. Louis business trip
2024-10-25,IM-ADA.AI,$50.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1043_ada_ai_2024-10-25_50_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-10-24,CLAUDE.AI SUBSCRIPTION,$21.95,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1041_anthropic_2024-10-23_21_94.jpg,verified,Claude AI - AI assistant for content creation and coding (Monthly)
2024-10-23,201 BELCOURT LOT,$6.73,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1038_belcourt_lot_201_2024-10-23_6_73.jpg,verified,Parking - Downtown meeting
2024-10-23,TST*FIDO BONGO JAVA,$34.75,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1040_fido_2024-10-23_34_75.jpg,verified,Fido Coffee - Coffee with Rachel
2024-10-22,RUNWAY STANDARD PLAN,$144.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1037_runway_ai_inc_2024-10-22_144_00.jpg,verified,Runway AI - Video editing and AI effects (Monthly)
2024-10-21,IM-ADA.AI,$50.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/806_ada_ai_2024-10-21_50_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-10-18,CHARTMETRIC,$160.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1035_chartmetric_inc_2024-10-18_160_00.jpg,verified,Chartmetric - Music industry analytics (Monthly)
2024-10-18,IM-ADA.AI,$25.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1631_imadaai_2024-10-18_25_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-10-16,ACADEMY OF COUNTRY MUS,$1450.00,DH: BD: Client Entertainment,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1027_academy_of_country_music_2024-10-16_1450_00.jpg,verified,Academy of Country Music - Industry membership (Annual)
2024-10-16,CORNER PUB,$133.44,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1029_corner_pub_green_hills_2024-10-16_133_43.jpg,verified,Corner Pub - Lunch with Scott Siman (Em.co) and Dallas Jackson
2024-10-16,PMC - PAID PARKING,$19.94,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1030_pmc_parking_2024-10-16_19_94.png,verified,Parking - Downtown meeting
2024-10-16,SH NASHVILLE - OTHER,$37.48,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1032_soho_house_nashville_2024-10-16_37_47.jpg,verified,Soho House Nashville - Coffee with Tim Staples (Shareability)
2024-10-16,SH NASHVILLE - OTHER,$29.73,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1033_soho_house_nashville_2024-10-16_29_73.jpg,verified,Soho House Nashville - Meeting with Tim Staples (Shareability)
2024-10-16,SH NASHVILLE F&B,$84.35,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1034_soho_house_nashville_2024-10-16_84_34.jpg,verified,Soho House Nashville - Meeting with Tim Staples (Shareability) and Brian
2024-10-16,PMC - PAID PARKING,$26.22,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1629_pmc_paid_parking_2024-10-16_26_22.jpg,verified,Parking - Meeting with Tim Staples (Shareability)
2024-10-16,APPLE.COM/BILL,$106.40,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4333_apple_apple_care___protection_2024-10-16_106_4.png,verified,Apple - AppleCare+ device protection (Annual)
2024-10-15,CHAR GREEN HILLS,$422.72,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1026_char_nashville_2024-10-15_422_72.jpg,verified,"Char Nashville - Dinner with Bill Stapleton, Scott Siman (Em.co), Kelly Clague (Em.co)"
2024-10-14,CLOUDFLARE,$5.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1025_cloudflare_2025-01-14_5_00.jpg,verified,Cloudflare - CDN and DNS for Down Home websites (Monthly)
2024-10-13,SOURCEGRAPH INC,$9.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1024_sourcegraph_inc_2024-10-13_9_00.jpg,verified,Sourcegraph - Code search and intelligence (Monthly)
2024-10-11,DD *DOORDASH LASPALMAS,$24.22,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1019_las_palmas_mexican_restaurant_2024-10-10_24_21.jpg,verified,"Las Palmas - Down Home house meeting with Rachel, Kevin Sabbe"
2024-10-11,SH NASHVILLE - OTHER,$23.27,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1020_soho_house_nashville_2024-10-11_23_26.png,verified,Soho House Nashville - Coffee with Scott Siman (Em.co)
2024-10-11,SH NASHVILLE - OTHER,$27.14,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1021_soho_house_nashville_2024-11-25_25_37.jpg,verified,Soho House Nashville - Lunch with Tim Staples (Shareability)
2024-10-11,SH NASHVILLE - OTHER,$62.04,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1022_sh_nashville_other_2024-10-11_62_03.jpg,verified,Soho House Nashville - Meeting with Jason Ross (Down Home)
2024-10-10,12 SOUTH TAPROOM & GRILL,$123.79,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1017_12_south_taproom_2024-10-09_123_79.jpg,verified,"12 South Taproom - Team dinner with Rachel, Kevin Sabbe"
2024-10-09,PMC - PAID PARKING,$30.05,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1016_pmc_paid_parking_2024-10-09_30_05.png,verified,Parking - Downtown meeting
2024-10-08,CORNER PUB,$83.92,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/143_s7_00_2024-10-08_83_92.jpg,verified,Corner Pub - Lunch with Scott Siman (Em.co) and Dallas Jackson
2024-10-08,CALENDARBRIDGE,$10.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1011_calendarbridge_2024-10-08_10_00.jpg,verified,CalendarBridge - Calendar sync across accounts (Monthly)
2024-10-08,IM-ADA.AI,$50.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1013_im_ada_ai_2024-10-08_50_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-10-08,METROPOLIS PARKING,$26.25,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1014_metropolis_2024-10-07_26_25.jpg,verified,Parking - Downtown meeting
2024-10-08,SPOTIFY USA,$13.13,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1015_spotify_usa_inc_2024-11-08_13_13.jpg,verified,Spotify Premium - Music research and industry tracking (Monthly)
2024-10-07,SH NASHVILLE - OTHER,$52.99,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/741_soho_house_nashville_2019-11-24_52_99.jpg,verified,Soho House Nashville - Meeting with Tim Staples (Shareability)
2024-10-07,SH NASHVILLE - OTHER,$29.73,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1010_soho_house_nashville_2024-10-07_29_73.jpg,verified,Soho House Nashville - Meeting with Tim Staples (Shareability)
2024-10-04,APPLE.COM/BILL,$19.99,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/736_apple_com_2024-10-03_23_14.jpg,verified,Apple - ChatGPT Plus (Monthly)
2024-10-04,IM-ADA.AI,$25.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/737_ada_ai_2024-11-03_25_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-10-04,METROPOLIS PARKING,$21.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/738_metropolis_2024-10-04_21_00.jpg,verified,Parking - Downtown meeting
2024-10-04,SH NASHVILLE - OTHER,$23.27,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/739_soho_house_nashville_2024-11-01_23_26.jpg,verified,Soho House Nashville - Coffee with Ben Kline (Red Light Management)
2024-10-03,TST* SMOKIN THIGHS LLC,$106.85,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/733_smokin_thighs_2024-10-02_106_84.jpg,verified,"Smokin Thighs Nashville - Lunch with Tom May (Shareability), Tyler Stevens (Kinwoven), Tim Staples (Shareability)"
2024-10-03,TST*HEARTS CAFE,$27.40,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/734_hearts_cafe_2024-10-03_27_39.jpg,verified,Hearts Cafe Nashville - Coffee with Dawn Gates (UMG Nashville)
2024-10-03,PMC - PAID PARKING,$20.76,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/999_pmc_parking_2024-10-03_20_76.png,verified,Parking - Downtown meeting
2024-10-01,EXPENSIFY INC.,$19.76,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/728_expensify_2024-10-02_19_76.jpg,verified,Expensify - Expense tracking and reporting (Monthly)
2024-10-01,TST* THE GREENHOUSE BAR,$61.00,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/729_the_greenhouse_2024-09-30_61_00.jpg,verified,"Greenhouse Bar - Lunch with Rachel, Kevin Sabbe"
2024-10-01,TST*BONGO JAVA BELMONT,$10.49,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/730_bongo_java_belmont_2024-10-01_10_49.jpg,verified,"Bongo Java - Coffee with Michael (Producer, 911 Nashville)"
2024-10-01,Soho House Membership,$2640.00,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4289_soho_house_membership_2024-10-01_2640_00.jpg,verified,Soho House Nashville - Annual membership renewal
2024-09-30,IM-ADA.AI,$50.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/726_im_ada_ai_2024-09-30_50_00.png,verified,Ada AI - AI conversation platform (Monthly)
2024-09-30,MIDJOURNEY INC.,$32.93,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/727_midjourney_inc_2024-09-29_32_92.jpg,verified,"Midjourney - Marketing, creative, pitch decks (Monthly)"
2024-09-28,APPLE.COM/BILL,$40.33,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/725_apple_services_2024-07-27_40_32.jpg,verified,Apple - Apple One Monthly
2024-09-28,IM-ADA.AI,$25.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1627_imadaai_2024-09-28_25_00.jpg,verified,Ada AI - AI conversation platform (Monthly)
2024-09-26,PARK HAPPY LLC,$8.85,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/248_park_happy_2024-09-26_8_84.jpg,verified,Parking - During Film Festival
2024-09-26,IMDBPRO,$19.99,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/722_imdb_com_inc_2024-09-26_19_98.jpg,verified,IMDb Pro - Film/TV industry database (Monthly)
2024-09-26,SH NASHVILLE - OTHER,$14.22,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/724_soho_house_nashville_2024-09-26_14_22.jpg,verified,Soho House Nashville - During Film Festival
2024-09-25,PMC - PAID PARKING,$26.22,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/141_pmc_parking_2024-09-25_26_21.png,verified,Parking - Film Festival Soho
2024-09-25,LAZGO NASHVILLE M32180,$5.18,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/718_lazgo_2024-09-25_5_17.jpg,verified,LAZ Parking - YouTube Soho meeting
2024-09-25,SH NASHVILLE - OTHER,$224.64,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/720_soho_house_nashville_2023-09-25_224_63.jpg,verified,"Soho House - Meeting with Bill Stapleton, Tim Staples (Shareability), Pat Humes, Jason Ross (Down Home)"
2024-09-25,THE GATEWAY TO NASHVILLE,$20.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/721_the_gateway_to_nashville_2024-09-25_20_00.png,verified_visual,Gateway to Nashville - Business expense
2024-09-24,CLAUDE.AI SUBSCRIPTION,$21.95,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/715_anthropic_2024-09-23_21_94.jpg,verified,Claude AI - AI assistant for content creation and coding (Monthly)
2024-09-24,SH NASHVILLE - OTHER,$689.59,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/716_soho_house_nashville_2024-09-24_689_59.jpg,verified,"Soho House - Dinner with Jelly Roll (Artist), Jon (manager), Alex"
2024-09-21,201 BELCOURT LOT,$5.60,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/711_201_belcourt_lot_2024-09-21_5_59.jpg,verified,Parking - Downtown meeting
2024-09-20,METROPOLIS PARKING,$26.25,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/235_metropolis_2024-09-19_26_25.jpg,verified,Parking - Downtown meeting
2024-09-19,AMERICANO LOUNGE,$14.09,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/706_americano_lounge_2024-09-19_14_08.png,verified,Americano Lounge - Coffee with Dan Rowe and Scott Siman (Em.co)
2024-09-19,SH NASHVILLE - OTHER,$11.63,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/708_soho_house_nashville_2024-09-19_11_63.jpg,verified,Soho House Nashville - Coffee with Rachel for Festival planning
2024-09-19,SH NASHVILLE - OTHER,$38.78,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/709_soho_house_nashville_2024-09-19_38_78.jpg,verified,Soho House Nashville - Coffee with Mandy Goenner (Taillight)
2024-09-18,METROPOLIS PARKING,$10.99,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/704_metropolis_2024-09-17_10_99.jpg,verified,Parking - Meeting with Randy Bernard
2024-09-18,SH NASHVILLE - OTHER,$71.09,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/705_soho_house_nashville_2024-09-18_71_09.jpg,verified,Soho House Nashville - Dinner with Randy Bernard
2024-09-18,PMC - PAID PARKING,$29.22,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/971_pmc_paid_parking_2024-09-18_29_21.png,verified,Parking - Meeting with Randy Bernard
2024-09-17,UBER *TRIP,$38.79,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/703_uber_2024-09-16_38_78.jpg,verified,Uber to dinner in Nashville - industry networking
2024-09-16,PMC - PAID PARKING,$26.22,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/140_stoppingby_2024-09-16_26_21.png,verified,Parking - Downtown meeting
2024-09-16,METROPOLIS PARKING,$17.88,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/696_metropolis_parking_2024-09-16_17_87.jpg,verified,Parking - Meeting with Dan Rowe
2024-09-16,PARKINGMANAGEMENTCOMPANY,$38.24,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/697_truist_plaza_2024-09-16_38_24.jpg,verified,Parking - Meeting with Dan Rowe
2024-09-16,SH NASHVILLE - OTHER,$40.07,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/700_soho_house_nashville_2024-09-16_40_07.jpg,verified,Soho House Nashville - Coffee with Dan Rowe
2024-09-16,TST*MARTINS BAR-B-QUE JO,$144.06,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/701_martin_s_bar_b_que_joint_2024-09-16_144_06.jpg,verified,Martins BBQ - Lunch with Dan Rowe
2024-09-15,APPLE.COM/BILL,$76.81,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/692_apple_com_bill_2024-08-15_76_81.jpg,verified,Apple - LinkedIn Premium Business (Monthly)
2024-09-15,APPLE.COM/BILL,$77.89,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/693_apple_com_2024-09-14_77_89.jpg,verified,"Apple - Contacts App, Fantastical & Flighty Pro (Annual)"
2024-09-15,APPLE.COM/BILL,$69.99,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4330_apple_apple_music_annual_2024-09-15_69_99.png,verified,Apple - Apple Music Annual
2024-09-15,APPLE.COM/BILL,$15.99,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4334_apple_apple_music_individual_2024-09-15_15_99.png,verified,Apple - Apple Music Individual (Monthly)
2024-09-14,CLOUDFLARE,$5.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/691_cloudflare_2025-01-14_5_00.jpg,verified,Cloudflare - CDN and DNS for Down Home websites (Monthly)
2024-09-13,GOLDEN NUGGET HOTEL LV,$313.01,DH: Travel Costs - Hotel,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/689_golden_nugget_las_vegas_2024-09-12_313_00.png,verified,Golden Nugget Hotel Las Vegas - Area 15 meetings
2024-09-12,GNLV THE GRILLE,$27.22,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/685_the_grille_las_vegas_2024-09-11_27_21.jpg,verified,GNLV The Grille - Las Vegas (Area 15 meetings)
